Wall time,Step,Value
1662389973.5090473,43350000,11722622.0
1662390118.0776834,43500000,2246377.0
1662390261.0341837,43650000,1927033.375
1662390404.4506497,43800000,1275717.0
1662390547.888887,43950000,18598.04296875
1662390692.8342402,44100000,3524.03662109375
1662390839.5648563,44250000,3.6806623935699463
1662390981.5928285,44400000,733784.4375
1662391123.8540034,44550000,900336.5625
1662391269.2168515,44700000,53681.88671875
1662391415.809328,44850000,249739.734375
1662391561.0070484,45000000,30198.78515625
1662391707.139858,45150000,3234.4482421875
1662391853.2744792,45300000,1278587.375
1662391994.4739869,45450000,1091104.25
1662392134.1255155,45600000,13751.2646484375
1662392272.2997937,45750000,7385256.5
1662392412.049955,45900000,1662469.875
1662392553.1702628,46050000,8762006.0
1662392694.0702488,46200000,1139841.125
1662392832.4678426,46350000,1662152.75
1662392971.9192138,46500000,1184392.375
1662393109.219081,46650000,1619244.75
1662393247.192426,46800000,1563222.875
1662393386.847725,46950000,1928454.5
1662393525.5536551,47100000,534092.9375
1662393664.297186,47250000,9357219.0
1662393805.3097222,47400000,622868.1875
1662393944.0420187,47550000,10478862.0
1662394084.4130733,47700000,913743.3125
1662394224.023832,47850000,1611544.0
1662394362.421104,48000000,1342010.75
1662394502.8231058,48150000,5243263.5
1662394643.7915666,48300000,6410.42431640625
1662394785.4043941,48450000,8241331.0
1662394926.252455,48600000,12353904.0
1662395068.6413615,48750000,24780798.0
1662395210.8715072,48900000,13.30687141418457
1662395352.2582135,49050000,9.093090057373047
1662395492.5597456,49200000,1475058.625
1662395630.7725024,49350000,1820509.75
1662395770.283715,49500000,3023539.75
