Wall time,Step,Value
1665378042.5323143,150000,35062816.0
1665378201.5168583,300000,2230614.25
1665378361.9828541,450000,3706033.0
1665378523.3883624,600000,1576930.375
1665378684.432491,750000,2140308.5
1665378845.5743659,900000,2109010.25
1665379004.2188787,1050000,1798124.25
1665379166.793098,1200000,3220921.5
1665379327.764136,1350000,1729237.5
1665379485.271301,1500000,1219130.875
1665379642.4219623,1650000,2385912.75
1665379801.4071393,1800000,1158368.125
1665379960.4208791,1950000,7004812.0
1665380119.873908,2100000,3235385.75
1665380278.4702265,2250000,1981121.875
1665380440.4722507,2400000,2069046.125
1665380598.4024875,2550000,1096025.125
1665380756.7508912,2700000,14834492.0
1665380915.5202043,2850000,1905071.0
1665381074.167411,3000000,1063714.0
1665381232.3156576,3150000,3613375.0
1665381390.2156303,3300000,516951.75
1665381548.4667969,3450000,5153585.0
1665381707.4759212,3600000,6171616.5
1665381865.344268,3750000,403820.125
1665382024.022152,3900000,704122.0625
1665382183.0659204,4050000,3781016.0
1665382355.1256895,4200000,12639653.0
1665382513.97943,4350000,16352873.0
1665382673.4577193,4500000,8487011.0
1665382831.2615273,4650000,224000.890625
1665382990.7355673,4800000,4270099.5
1665383173.93288,4950000,5994346.0
1665383420.0214605,5100000,5522753.5
1665383668.0357225,5250000,4277262.5
1665383904.222077,5400000,6417614.5
1665384062.3810258,5550000,576346.5625
1665384219.888031,5700000,91063.9375
1665384378.6862583,5850000,95582.453125
1665384536.996385,6000000,83574.921875
1665384696.1253867,6150000,75507.859375
1665384855.1218917,6300000,6670405.0
1665385016.6491623,6450000,14272989.0
1665385179.5123503,6600000,1306153.25
1665385346.301519,6750000,13064102.0
1665385511.3754148,6900000,11449152.0
1665385675.3186283,7050000,15579766.0
1665385838.000855,7200000,44250.3046875
1665385998.686006,7350000,49994.796875
1665386159.025821,7500000,926021.5
1665386321.1887236,7650000,2208637.75
1665386481.6483133,7800000,15082630.0
1665386644.5231845,7950000,10828487.0
1665386806.6225348,8100000,12754027.0
1665387036.0562918,8250000,10995856.0
1665387265.6088638,8400000,1623118.0
1665387449.3766513,8550000,13808421.0
1665387611.4596097,8700000,1235794.75
1665387774.6170027,8850000,9200748.0
1665387935.9584668,9000000,6302273.0
1665388098.6804354,9150000,183446.984375
1665388260.0435863,9300000,255156.9375
1665388424.5717092,9450000,11918248.0
1665388589.814894,9600000,48401.08984375
1665388756.2459426,9750000,9674639.0
1665388923.0993814,9900000,7834217.0
1665389085.5659611,10050000,10623623.0
1665389249.2007267,10200000,5275456.0
1665389412.4673622,10350000,10960514.0
1665389580.1314185,10500000,12053040.0
1665389750.1664727,10650000,11169124.0
1665389917.2900128,10800000,10920589.0
1665390080.82073,10950000,11022154.0
1665390243.7067404,11100000,9907913.0
1665390407.93911,11250000,8378335.5
1665390577.6940396,11400000,8445954.0
1665390744.056487,11550000,12110112.0
1665390908.4794762,11700000,8544842.0
1665391070.2035239,11850000,2482262.75
1665391234.0085301,12000000,7336919.0
1665391400.779868,12150000,10160468.0
1665391566.5170233,12300000,10000056.0
1665391728.0873015,12450000,1590234.5
1665391894.996618,12600000,10658614.0
1665392057.584434,12750000,7397089.5
1665392220.778737,12900000,11770223.0
1665392382.6516764,13050000,8220794.0
1665392545.375608,13200000,6665058.5
1665392709.0257163,13350000,8856064.0
1665392888.6644573,13500000,15557817.0
1665393052.4732213,13650000,11214758.0
1665393219.3514106,13800000,6800144.5
1665393386.467786,13950000,5825815.0
1665393550.1244204,14100000,6524502.5
1665393713.1551511,14250000,10481950.0
1665393875.727509,14400000,4290298.5
1665394037.171253,14550000,2034834.625
1665394197.6353292,14700000,3640877.0
1665394361.3273525,14850000,2509352.5
1665394522.4289653,15000000,5585301.5
1665394684.499801,15150000,2981451.5
1665394846.649391,15300000,3011066.5
1665395006.9999669,15450000,13066223.0
1665395169.0095417,15600000,931207.75
1665395347.5099676,15750000,12760466.0
1665395600.2415404,15900000,4871945.5
1665395854.2639117,16050000,9818802.0
1665396109.7210658,16200000,12406367.0
1665396350.748587,16350000,1560050.5
1665396509.5637662,16500000,2940953.0
1665396672.2453907,16650000,1126888.25
1665396836.8768907,16800000,1847263.625
1665397002.1498787,16950000,5946099.5
1665397163.6123083,17100000,1839111.375
1665397327.092949,17250000,2007522.625
1665397491.4160337,17400000,4917231.0
1665397655.4617412,17550000,3940343.75
1665397836.4819462,17700000,10434434.0
1665397997.950216,17850000,1612870.375
1665398158.2525496,18000000,544810.125
1665398316.9727547,18150000,1300674.75
1665398476.6805136,18300000,528642.0
1665398636.9341347,18450000,1475086.625
1665398798.9946558,18600000,1139771.5
1665398961.1361513,18750000,1008191.0
1665399121.9332383,18900000,11156648.0
1665399284.0907319,19050000,543163.25
1665399446.1000943,19200000,3604871.0
1665399607.4777868,19350000,537802.375
1665399766.5018198,19500000,688789.4375
1665399926.3965948,19650000,2906130.0
1665400086.9714012,19800000,499819.875
1665442334.6616695,19950000,8736719.0
1665442577.423317,20100000,2012141.25
1665442739.7347105,20250000,3969072.25
1665442899.5617337,20400000,4100189.5
1665443101.9424417,20550000,1899631.75
1665443350.4900575,20700000,1894757.75
1665443599.84312,20850000,1500655.25
1665443850.5236087,21000000,1230177.625
1665444100.966463,21150000,1432779.375
1665444347.030612,21300000,1921323.625
1665444598.7092404,21450000,7918.41259765625
1665444843.9478128,21600000,852092.5625
1665445008.1563725,21750000,2444943.25
1665445166.2246842,21900000,1229378.375
1665445327.8980913,22050000,2280900.75
1665445488.654286,22200000,14137937.0
1665445647.942635,22350000,385175.5625
1665445810.502402,22500000,81.83688354492188
1665445972.1094224,22650000,2260953.25
1665446136.4746826,22800000,18.393749237060547
1665446302.7126226,22950000,2614.95947265625
1665446552.3230844,23100000,2055163.625
1665446802.9088142,23250000,1380234.25
1665447056.961296,23400000,377897.15625
1665447304.892522,23550000,5717034.0
1665447555.7321289,23700000,7.691874027252197
1665447808.1194234,23850000,1922125.0
1665448053.6625814,24000000,2046557.25
1665448298.4945147,24150000,22615.17578125
1665448551.706558,24300000,1039320.3125
1665448799.7508733,24450000,1312205.5
1665449050.992922,24600000,1168568.375
1665449219.873984,24750000,31920.767578125
1665449384.2012396,24900000,19281334.0
1665449546.9194572,25050000,8687439.0
1665449711.5298014,25200000,8938443.0
1665449874.6024458,25350000,3438638.75
1665450037.7466977,25500000,6310256.0
1665450200.9657433,25650000,67325.78125
1665450363.3091488,25800000,16681442.0
1665450521.4870167,25950000,1420341.5
1665450684.7461965,26100000,383211.59375
1665450847.4468935,26250000,19501552.0
1665451010.166186,26400000,1180858.0
1665451172.5785778,26550000,1401362.5
1665451336.202763,26700000,4166273.25
1665451500.4554522,26850000,10752401.0
1665451664.00323,27000000,1001013.875
1665451828.6172042,27150000,26758.935546875
1665451991.3072586,27300000,22366524.0
1665452172.4961455,27450000,12896311.0
1665452331.3133512,27600000,2074086.375
1665452494.703752,27750000,209857.765625
1665452645.3047345,27900000,5968797.5
1665452807.1655972,28050000,1914014.0
1665452969.583649,28200000,14554898.0
1665453128.625636,28350000,2048100.0
1665453288.3741872,28500000,201495.4375
1665453451.6971228,28650000,16813384.0
1665453613.6224744,28800000,14826941.0
1665453773.164237,28950000,631555.9375
1665453933.4495554,29100000,1255339.75
1665454092.4188867,29250000,83266.875
1665454252.6615052,29400000,14442530.0
1665454414.8726707,29550000,10737165.0
1665454576.4624836,29700000,16131261.0
1665454738.067264,29850000,1962299.125
1665454913.4944065,30000000,1574692.75
1665455078.9585602,30150000,5880914.0
1665455241.824827,30300000,16514905.0
1665455406.5323076,30450000,3653718.5
1665455570.1733785,30600000,14349.798828125
1665455733.820501,30750000,354252.3125
1665455896.1208901,30900000,3509.31494140625
1665456057.93182,31050000,1828264.375
1665456218.9525216,31200000,1241819.5
1665456409.3386126,31350000,1958597.875
1665456664.571586,31500000,8491.0439453125
1665456918.0275517,31650000,209.62844848632812
1665457137.1990201,31800000,7818011.0
