Wall time,Step,Value
1662045955.650354,33750000,6110899.0
1662046073.7035697,33900000,80022024.0
1662046193.8287625,34050000,80582728.0
1662046312.9072113,34200000,80934416.0
1662046435.032646,34350000,79442088.0
1662046556.8049319,34500000,5974154.0
1662046678.1842115,34650000,5897895.5
1662046799.941482,34800000,11638246.0
1662046918.7775772,34950000,5779594.0
1662047040.074383,35100000,5963303.0
1662047161.792047,35250000,13060241.0
1662047282.9328678,35400000,5863139.5
1662047403.9101899,35550000,5973939.5
1662047525.735683,35700000,6013399.5
1662047646.291014,35850000,5725293.0
1662047770.255017,36000000,5923589.5
1662047893.5887232,36150000,79602280.0
1662048012.830474,36300000,5891549.0
1662048132.6215417,36450000,5881747.0
1662048256.330947,36600000,5814262.0
1662048380.1497703,36750000,5663135.5
1662048504.301674,36900000,5733854.5
1662048627.928818,37050000,8919529.0
1662048750.8251183,37200000,5606326.0
1662048872.5179334,37350000,78972800.0
1662048990.8794582,37500000,5663638.5
1662049112.8174152,37650000,79661376.0
1662049231.9791284,37800000,5671125.5
1662049350.8861547,37950000,77965240.0
1662049470.201879,38100000,5503884.5
1662049592.680931,38250000,77521760.0
1662049716.209015,38400000,77169752.0
1662049838.0621834,38550000,5636762.5
1662049960.4424236,38700000,5392709.5
1662050081.5778284,38850000,5586116.5
1662050205.2014494,39000000,77936152.0
1662050326.491014,39150000,77556136.0
1662050445.3729844,39300000,5419898.5
1662050564.5321233,39450000,5442400.5
1662050682.8539314,39600000,5331931.0
1662378509.4017947,39750000,78155648.0
1662378630.9971077,39900000,5473983.0
1662378756.2916322,40050000,5600989.0
1662378880.2869282,40200000,5453003.0
1662379004.1613274,40350000,76977032.0
1662379126.834178,40500000,5384033.5
1662379248.3856454,40650000,10290136.0
1662379370.8660023,40800000,5383454.0
1662379493.184847,40950000,5190442.0
1662379615.6763313,41100000,75795176.0
1662379735.8602624,41250000,5344416.5
1662379856.3355024,41400000,5361145.5
1662379976.7394578,41550000,5281142.0
1662380097.8915358,41700000,5288380.5
1662380218.2671297,41850000,75198504.0
1662380337.933259,42000000,5040666.0
1662380458.1674438,42150000,5303978.0
1662380578.8280385,42300000,5281970.0
1662380698.9053996,42450000,75111680.0
1662380819.0598416,42600000,5182365.5
1662380939.8770962,42750000,76967632.0
1662381061.2458627,42900000,5051951.0
1662381181.477198,43050000,5142665.0
1662381302.1639795,43200000,4941765.0
1662381423.0217257,43350000,76613776.0
1662381544.2081726,43500000,5093766.0
1662381664.0883193,43650000,75989520.0
1662381783.0839386,43800000,74406928.0
1662381904.4473946,43950000,76508960.0
1662382024.6234143,44100000,4936557.0
1662382145.151992,44250000,8126756.0
1662382266.7688735,44400000,4963458.0
1662382388.0497305,44550000,5005943.5
1662382509.5349026,44700000,4941507.0
1662382628.4493737,44850000,4978039.5
1662382746.6659613,45000000,74914320.0
1662382869.2372725,45150000,74417872.0
1662382991.7584667,45300000,73651872.0
1662383116.0102313,45450000,74887608.0
1662383236.7425127,45600000,4979468.5
1662383359.6259584,45750000,74597240.0
1662383482.2172935,45900000,5019272.5
1662383604.7080228,46050000,75195728.0
1662383726.5837646,46200000,74128456.0
1662383850.7703848,46350000,75270528.0
1662383972.8313818,46500000,7631302.5
1662384095.8121235,46650000,74996320.0
1662384218.0798705,46800000,8275959.0
1662384338.8672638,46950000,73365704.0
1662384457.963871,47100000,4748379.5
1662384580.4823034,47250000,4739843.5
1662384700.2760658,47400000,74528328.0
1662384819.7886024,47550000,4627970.5
1662384938.293597,47700000,4700092.0
1662385056.9009027,47850000,4777879.0
1662385175.4969807,48000000,72369080.0
1662385295.724396,48150000,7627958.5
1662385416.9976702,48300000,72067080.0
1662385537.9503188,48450000,4543266.0
1662385656.5896838,48600000,4526289.0
1662385777.5389295,48750000,73328288.0
1662385898.0758858,48900000,71817472.0
1662386020.7933033,49050000,73764992.0
1662386142.1759112,49200000,4713740.5
1662386261.7358816,49350000,4391350.5
1662386384.3707645,49500000,4531485.0
