Wall time,Step,Value
1665534038.4064271,23850000,67042128.0
1665534270.4453728,24000000,8199926.0
1665534497.075747,24150000,6993478.5
1665534722.2561908,24300000,9961847.0
1665534951.9416125,24450000,71681288.0
1665535181.7931814,24600000,9717223.0
1665535409.6044009,24750000,39734596.0
1665535637.5902743,24900000,31468022.0
1665535861.5141237,25050000,63866864.0
1665536092.1843905,25200000,7087346.5
1665536317.183105,25350000,7060476.0
1665536544.933113,25500000,7131640.5
1665536777.4790583,25650000,9687527.0
1665537001.9402425,25800000,7119231.5
1665537227.5773115,25950000,7130151.0
1665537453.2652256,26100000,6866135.5
1665537677.420014,26250000,6953863.0
1665537896.8415895,26400000,6639281.0
1665538128.1179917,26550000,6993839.5
1665538354.0517645,26700000,6520232.0
1665538580.0404441,26850000,6505178.5
1665538806.52517,27000000,6699750.5
1665539038.3567054,27150000,6634840.5
1665539265.7499275,27300000,6202333.0
1665539489.7331753,27450000,74487560.0
1665539718.7794194,27600000,50459624.0
1665539944.0987716,27750000,6582938.5
1665540169.3975039,27900000,6533458.5
1665540400.3372316,28050000,6785233.0
1665540623.6666584,28200000,6567609.0
1665540855.854222,28350000,6409145.0
1665541079.074397,28500000,6674255.0
1665541309.665099,28650000,68694072.0
1665541539.0132105,28800000,11513283.0
1665541772.6460829,28950000,6233905.0
1665541995.9478605,29100000,52959280.0
1665542224.7530951,29250000,6691326.0
1665542447.0508757,29400000,76040632.0
1665542664.8874722,29550000,6372390.0
1665542887.931371,29700000,6540568.5
1665543110.9603472,29850000,6405615.0
1665543335.0742023,30000000,85235904.0
1665543564.3835635,30150000,83873528.0
1665543787.7087228,30300000,73553512.0
1665544013.8318954,30450000,6332889.0
1665544237.6106257,30600000,6370022.0
1665544467.2087336,30750000,51380976.0
1665544690.1664445,30900000,6318094.5
1665544910.0135937,31050000,6551950.5
1665545132.4531183,31200000,6267291.0
1665545364.3651106,31350000,83288496.0
1665545586.8360379,31500000,6009283.0
1665545806.0230596,31650000,6176923.5
1665546030.3739731,31800000,5922535.5
1665546251.0936148,31950000,5946896.5
1665546472.5852113,32100000,6064007.0
1665546699.2998857,32250000,5903713.5
1665546919.2982419,32400000,5902344.0
1665547141.9754753,32550000,72622496.0
1665547375.7210758,32700000,83115576.0
1665547604.691413,32850000,5962565.0
1665547831.3780997,33000000,71604160.0
1665548055.130176,33150000,5920133.0
1665548282.022065,33300000,8355527.5
1665548507.865405,33450000,6165849.5
1665548730.1094732,33600000,5993476.0
1665548955.1333237,33750000,6053837.5
1665549176.1956413,33900000,6056754.5
1665549402.0751312,34050000,6197710.0
1665549627.6847134,34200000,8207731.5
1665549855.852524,34350000,6077575.0
1665550081.701397,34500000,6065308.5
1665550301.9560344,34650000,59680540.0
1665550532.4947302,34800000,6012423.0
1665550756.1234,34950000,8471368.0
1665550985.9009235,35100000,5779524.5
1665551218.6029952,35250000,15988677.0
1665551449.5884604,35400000,41411616.0
1665551683.0207508,35550000,34769660.0
1665551918.1038241,35700000,37751088.0
1665552145.0357633,35850000,84535648.0
1665552378.8437622,36000000,45446788.0
1665552598.983198,36150000,5923802.0
1665552820.4584453,36300000,21337340.0
1665553052.5258377,36450000,39695580.0
1665553294.4390614,36600000,47802624.0
1665553528.4888983,36750000,44845536.0
1665553763.3249958,36900000,52684700.0
1665553999.090191,37050000,34200124.0
1665554233.9682176,37200000,51921004.0
1665554465.3241107,37350000,76758408.0
1665554705.2584457,37500000,93959344.0
1665554931.3829446,37650000,97449432.0
1665555163.9880524,37800000,55132640.0
1665555394.7196589,37950000,39718816.0
1665555628.4717243,38100000,64789212.0
1665555861.773637,38250000,5603311.0
1665556096.789921,38400000,19198718.0
1665556330.9440348,38550000,19020722.0
1665556556.1797912,38700000,79117312.0
1665556785.5169344,38850000,79780312.0
1665557011.118402,39000000,5839027.0
1665557239.95399,39150000,5644440.0
1665557473.0250666,39300000,39461000.0
1665557704.2536118,39450000,80923688.0
1665557930.9136596,39600000,65156136.0
1665613714.301108,39750000,51901692.0
1665613951.7581117,39900000,76005616.0
1665614185.3094277,40050000,78995064.0
1665614418.8085935,40200000,31293864.0
1665614657.1213326,40350000,52786184.0
1665614895.1079826,40500000,47963400.0
1665615127.8832989,40650000,88795160.0
1665615358.9165497,40800000,5827140.5
1665615600.1704252,40950000,31096586.0
1665615836.4448903,41100000,85621160.0
1665616063.9278517,41250000,54150944.0
1665616289.352416,41400000,76125448.0
1665616524.9478383,41550000,70005832.0
1665616764.9359329,41700000,43123784.0
1665617000.99894,41850000,5624319.5
1665617225.3422482,42000000,5478746.0
1665617452.3182585,42150000,6221069.5
1665617682.6230965,42300000,47609128.0
1665617903.8089037,42450000,9650375.0
1665618131.0714366,42600000,78222040.0
1665618349.9543166,42750000,7620503.0
1665618578.5989947,42900000,79262928.0
1665618803.4186192,43050000,79050888.0
1665619036.8878193,43200000,81095744.0
1665619262.6476195,43350000,77114152.0
1665619494.1304617,43500000,79190648.0
1665619724.82059,43650000,79257736.0
1665619959.4267502,43800000,79396816.0
1665620183.0769236,43950000,5433828.5
1665620420.1363966,44100000,79373280.0
1665620646.4901636,44250000,19185420.0
1665620877.6754124,44400000,58679220.0
1665621108.247804,44550000,52866664.0
1665621344.2401102,44700000,79202504.0
1665621573.9237628,44850000,78988824.0
1665621804.0784228,45000000,78150392.0
1665622026.7573245,45150000,6291336.0
1665622259.0724607,45300000,87117128.0
1665622494.9090066,45450000,43872304.0
1665622725.7726922,45600000,6918998.0
1665622953.8912818,45750000,23590578.0
1665623177.73516,45900000,5358223.5
1665623402.1846557,46050000,5300658.5
1665623625.0016284,46200000,5204350.5
1665623848.0074193,46350000,5880256.5
1665624075.7302668,46500000,77351856.0
1665624301.7691066,46650000,5324966.0
1665624522.2186096,46800000,4129126.0
1665624745.9031596,46950000,5064032.5
1665624972.6635063,47100000,5053141.5
1665625199.5053537,47250000,77791000.0
1665625425.1296012,47400000,5205738.0
1665625651.5820422,47550000,77937200.0
1665625883.4265032,47700000,5151934.0
1665626113.611343,47850000,5081876.0
1665626339.3617246,48000000,5027603.5
1665626570.3408122,48150000,65787884.0
1665626801.661656,48300000,77316568.0
1665627031.935315,48450000,4858010.5
1665627260.3741407,48600000,73445960.0
1665627488.1526358,48750000,4715805.5
1665627718.8059123,48900000,76887848.0
1665627945.564468,49050000,4938511.5
1665628174.551298,49200000,73483968.0
1665628411.0422287,49350000,77156976.0
1665628647.2806392,49500000,65858880.0
