Wall time,Step,Value
1665418911.9971192,150000,10873538.0
1665419048.9954667,300000,10621549.0
1665419185.346886,450000,12164081.0
1665419399.9953613,600000,17958200.0
1665419564.7157168,750000,16826006.0
1665419700.750985,900000,10029678.0
1665419839.3244164,1050000,9967105.0
1665419975.5154667,1200000,10386333.0
1665420113.470707,1350000,13234565.0
1665420250.7414694,1500000,14628226.0
1665420388.1769497,1650000,19575758.0
1665420524.3374467,1800000,10490862.0
1665420663.621402,1950000,97134968.0
1665420800.4110763,2100000,24358664.0
1665420937.706829,2250000,19179406.0
1665421074.0140114,2400000,10426901.0
1665421212.2288141,2550000,10235772.0
1665421349.5763261,2700000,15197602.0
1665421485.8913176,2850000,14186303.0
1665421624.3689866,3000000,17846374.0
1665421760.4985914,3150000,10291060.0
1665421897.4885192,3300000,10234903.0
1665422035.3620908,3450000,10111244.0
1665422172.0235574,3600000,9582008.0
1665422376.4851806,3750000,11527232.0
1665422593.6726077,3900000,10140487.0
1665422744.4883146,4050000,10306560.0
1665422894.8265984,4200000,95495792.0
1665423073.7507458,4350000,10082934.0
1665423211.0236738,4500000,9752824.0
1665423349.7161448,4650000,9994088.0
1665423487.3629088,4800000,10011004.0
1665423626.0438964,4950000,10193251.0
1665423763.862011,5100000,9758654.0
1665423931.6682844,5250000,12415854.0
1665424083.1759386,5400000,10025114.0
1665424220.3400826,5550000,11422867.0
1665424358.3701017,5700000,9862041.0
1665424555.4068182,5850000,9925234.0
1665424701.238493,6000000,9822360.0
1665424838.7688482,6150000,13627538.0
1665425056.3032963,6300000,12926035.0
1665425259.6410623,6450000,9772735.0
1665425424.8154438,6600000,9700660.0
1665425536.817066,6750000,12724677.0
1665425648.5825338,6900000,14277094.0
1665425760.294183,7050000,9394317.0
1665425872.5937953,7200000,9627115.0
1665425984.4323657,7350000,13461862.0
1665426096.53222,7500000,9627251.0
1665426206.1983366,7650000,13414389.0
1665426316.121231,7800000,9699640.0
1665426425.3469548,7950000,9696596.0
1665426535.2508929,8100000,9619938.0
1665426645.1624486,8250000,9474429.0
1665426754.905299,8400000,9211449.0
1665426864.4986498,8550000,9512675.0
1665426973.7685506,8700000,8861060.0
1665427083.1427443,8850000,9184253.0
1665427194.1932397,9000000,17831136.0
1665427305.794798,9150000,89393880.0
1665427419.1871526,9300000,9151242.0
1665427531.6788378,9450000,9305792.0
1665427643.4379518,9600000,8595154.0
1665427754.5602653,9750000,9136599.0
1665427864.740151,9900000,9152916.0
1665427974.047577,10050000,11968179.0
1665428083.2497075,10200000,9035671.0
1665428192.7824748,10350000,8802566.0
1665428302.6450982,10500000,9379537.0
1665428412.7923493,10650000,94641128.0
1665428521.7450473,10800000,9078125.0
1665428631.398771,10950000,8608130.0
1665428742.3901398,11100000,8974769.0
1665428851.619359,11250000,11950801.0
1665428961.9459426,11400000,8798518.0
