Wall time,Step,Value
1662423942.4954426,41250000,85170568.0
1662424067.8776124,41400000,45923644.0
1662424196.9556468,41550000,85238984.0
1662424322.9789584,41700000,83998520.0
1662424448.8029842,41850000,85122544.0
1662424578.8939908,42000000,85265368.0
1662424704.4372084,42150000,84939640.0
1662424827.2285268,42300000,77939032.0
1662424955.3024716,42450000,79254976.0
1662425082.2442827,42600000,85005896.0
1662425208.4933033,42750000,59755664.0
1662425335.2413821,42900000,62919144.0
1662425460.3331828,43050000,38038176.0
1662425584.4308915,43200000,84361936.0
1662425708.7012515,43350000,84221392.0
1662425831.122485,43500000,6178089.5
1662425953.9327078,43650000,36674296.0
1662426076.6876233,43800000,6731056.5
1662426204.53388,43950000,49709312.0
1662426332.1525903,44100000,69087512.0
1662426455.7993784,44250000,24936368.0
1662426580.354905,44400000,81189544.0
1662426707.1984687,44550000,58304104.0
1662426837.1259458,44700000,84257272.0
1662426960.581959,44850000,83496992.0
1662427084.611938,45000000,84021776.0
1662427212.0028389,45150000,84120480.0
1662427338.4277935,45300000,83584728.0
1662427465.328726,45450000,6220547.5
1662427590.0813503,45600000,82325480.0
1662427716.1428857,45750000,83269512.0
1662427841.1695893,45900000,83306536.0
1662427967.2534652,46050000,83173672.0
1662428092.5295,46200000,72465200.0
1662428218.9061604,46350000,82959256.0
1662428347.1799498,46500000,83085856.0
1662428472.6021826,46650000,83036336.0
1662428599.744421,46800000,83031216.0
1662428726.6269777,46950000,82614352.0
1662428855.1369834,47100000,82971872.0
1662428984.1450472,47250000,82926928.0
1662429105.0860114,47400000,6323067.5
1662429229.9448109,47550000,5594190.5
1662429355.2030246,47700000,82839048.0
1662429481.5443363,47850000,82774008.0
1662429606.3460805,48000000,82509576.0
1662429734.3496614,48150000,82528104.0
1662429858.139362,48300000,82080968.0
1662429981.2993584,48450000,81800376.0
1662430103.9352775,48600000,82126192.0
1662430226.335606,48750000,81600008.0
1662430349.3888102,48900000,80975864.0
1662430473.5245407,49050000,81594688.0
1662430598.556709,49200000,81295584.0
1662430721.5245032,49350000,81468760.0
1662430846.643833,49500000,81606472.0
